id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1542608348545052672,1542608348545052672,2022-07-01 02:07:45 IST,2022-07-01,02:07:45,+0530,1500929519120953345,preachingcrypto,Preachin’ Crypto,,"#Crypto is not dead. Its rinsing the ones who didn't manage risks. It happens every cycle.  You leave now, you won't make it.  #Cryptocurency #bearmarket #Bitcoin #Binance #BNB #BitcoinCrash #BTC #Altcoins #Cryptotwitter",en,[],[],[],0,1,0,"['crypto', 'cryptocurency', 'bearmarket', 'bitcoin', 'binance', 'bnb', 'bitcoincrash', 'btc', 'altcoins', 'cryptotwitter']",[],https://twitter.com/preachingcrypto/status/1542608348545052672,False,,0,,,,,,,,[],,,,
1542608195155382276,1542478782048641026,2022-07-01 02:07:08 IST,2022-07-01,02:07:08,+0530,1434634413489496071,christianmuenz1,Christian Muenz,,@saylor Bitcoin is dead.  Gold is the future.,en,[],[],[],0,0,0,[],[],https://twitter.com/ChristianMuenz1/status/1542608195155382276,False,,0,,,,,,,,"[{'screen_name': 'saylor', 'name': 'Michael Saylor⚡️', 'id': '244647486'}]",,,,
1542603257616314368,1542603257616314368,2022-07-01 01:47:31 IST,2022-07-01,01:47:31,+0530,1495842340543545349,chartoday,Chartoday,,1/6. There are two indicators I personally want to focus on that show #Bitcoin is getting close to the bottom: the realised and delta caps. The first one represents the market cap taking into account the price each coin was last moved (weighing less dead coins).  https://t.co/oY4SzcCeAp,en,[],[],['https://pbs.twimg.com/media/FWhtfLSUYAANP3_.jpg'],1,1,1,['bitcoin'],[],https://twitter.com/chartoday/status/1542603257616314368,False,,1,https://pbs.twimg.com/media/FWhtfLSUYAANP3_.jpg,,,,,,,[],,,,
1542602705712996352,1542370457898422273,2022-07-01 01:45:19 IST,2022-07-01,01:45:19,+0530,30476326,marcaz1,Marc,,"@WatcherGuru If Bicoin is dead, who cares anyway.  Long live Bitcoin.",en,[],[],[],0,0,0,[],[],https://twitter.com/MarcAZ1/status/1542602705712996352,False,,0,,,,,,,,"[{'screen_name': 'WatcherGuru', 'name': 'Watcher.Guru', 'id': '1387497871751196672'}]",,,,
1542601763429179401,1542601763429179401,2022-07-01 01:41:35 IST,2022-07-01,01:41:35,+0530,1346861406709280775,domofcrypto,Dominion🐶,,"Just bought some $Marvin at discount. Price so juicy and a very good entry point. @Marvin_Inu  Be greedy while others are fearful, that's just the idea. Bear market is to create financial freedom not a time to think #cryptocurrency is dead lol literally #bitcoin is here to stay.  https://t.co/So7OHtJXej",en,"[{'screen_name': 'marvin_inu', 'name': 'marvin inu', 'id': '1448003698689445896'}]",[],['https://pbs.twimg.com/media/FWhsFi8XEAY-1qv.jpg'],3,12,14,"['cryptocurrency', 'bitcoin']",['marvin'],https://twitter.com/DomOfCrypto/status/1542601763429179401,False,,1,https://pbs.twimg.com/media/FWhsFi8XEAY-1qv.jpg,,,,,,,[],,,,
1542600116661456896,1542288777305116673,2022-07-01 01:35:02 IST,2022-07-01,01:35:02,+0530,1343332429071728640,tomgrayne,Tom Grayne,,@GigWorley @RRR_XC @SamPanetta_ @CedYoungelman It should be dead. I don't think it will. Way too many dumb greedy idiots around to pump its price again in a few years. Crypto is a perfect never ending ponzi. Buying bitcoin isn't buying the future or something lame like that. It's buying a lottery ticket and gambling.,en,[],[],[],1,0,1,[],[],https://twitter.com/TomGrayne/status/1542600116661456896,False,,0,,,,,,,,"[{'screen_name': 'GigWorley', 'name': 'WorleyGIG', 'id': '1240795448224309249'}, {'screen_name': 'RRR_XC', 'name': 'My name', 'id': '227633930'}, {'screen_name': 'SamPanetta_', 'name': 'Sam Panetta', 'id': '472384273'}, {'screen_name': 'CedYoungelman', 'name': 'Cedric Youngelman⚡️', 'id': '39546945'}]",,,,
1542597919538298881,1542597919538298881,2022-07-01 01:26:18 IST,2022-07-01,01:26:18,+0530,948954148996861952,_g_o_x_,GoX,,#BITCOIN is DEAD!  https://t.co/U7xKqPeyHt,en,[],[],['https://pbs.twimg.com/media/FWhooUuWIAIJL62.jpg'],0,0,0,['bitcoin'],[],https://twitter.com/_G_o_X_/status/1542597919538298881,False,,1,https://pbs.twimg.com/media/FWhooUuWIAIJL62.jpg,,,,,,,[],,,,
1542597807940333568,1542308846240256000,2022-07-01 01:25:52 IST,2022-07-01,01:25:52,+0530,473258657,democracymemer,Yes ,,@intocryptoverse Nope Bitcoin is dead,en,[],[],[],0,0,0,[],[],https://twitter.com/democracymemer/status/1542597807940333568,False,,0,,,,,,,,"[{'screen_name': 'intocryptoverse', 'name': 'Benjamin Cowen', 'id': '943506806931734528'}]",,,,
1542594205876379649,1542594205876379649,2022-07-01 01:11:33 IST,2022-07-01,01:11:33,+0530,1494277727511322626,opsec_crypto,opsec,,"Good point, I also think BTC will get one more run potentially, but overall, the only reason people buy bitcoin is to flip their money and dip, so it's ought to go down.  There's no other reason to hold #BITCOIN, it does not produce money, it's dead money.",en,[],[],[],3,0,3,['bitcoin'],[],https://twitter.com/opsec_crypto/status/1542594205876379649,False,https://twitter.com/ki_young_ju/status/1542368838892879875,0,,,,,,,,[],,,,
1542593167497003008,1542593167497003008,2022-07-01 01:07:25 IST,2022-07-01,01:07:25,+0530,1446845562700009481,cryptosensei_09,ᴄʀʏᴘᴛᴏꜱᴇɴꜱᴇɪ先生,,"It's the year 2040, Bitcoin crashed from $10M to $6.6M  Media: Bitcoin is Dead",en,[],[],[],0,1,1,[],[],https://twitter.com/cryptosensei_09/status/1542593167497003008,False,,0,,,,,,,,[],,,,
1542592711261569024,1542194685250154496,2022-07-01 01:05:37 IST,2022-07-01,01:05:37,+0530,1491489617115287561,cj80783888,Colin,,@mwaddip @alexoncrypto Yes so it goes back to your original point - if there is no further demand or the demand dries up then the token is good as dead. Money is created from the inflation schedule in the same way as bitcoin - it’s code complete with no admin keys,en,[],[],[],2,0,0,[],[],https://twitter.com/cj80783888/status/1542592711261569024,False,,0,,,,,,,,"[{'screen_name': 'mwaddip', 'name': ""Muad'Dib"", 'id': '1342508867608076291'}, {'screen_name': 'alexoncrypto', 'name': 'Alexander Lorenzo', 'id': '901706048'}]",,,,
1542592247098646533,1542592244724760578,2022-07-01 01:03:46 IST,2022-07-01,01:03:46,+0530,1206867281424388096,maximilianfsn,Max Satori,,"#Pos network that cannot be done in the Ethereum team and will never be done the way Dejun Qian is building it. @FUSIONProtocol @djqianfusion  By the way, didn't these lucky influencers say in their super podcasts that bitcoin is a centralized and dead end PoW protocol",en,"[{'screen_name': 'fusionprotocol', 'name': 'fusion', 'id': '940430783965040640'}, {'screen_name': 'djqianfusion', 'name': 'dj qian', 'id': '1038446298385371136'}]",[],[],1,3,10,['pos'],[],https://twitter.com/MaximilianFSN/status/1542592247098646533,False,,0,,,,,,,,[],,,,
1542585774465757185,1542585774465757185,2022-07-01 00:38:03 IST,2022-07-01,00:38:03,+0530,1427584315894886400,cryptojeweller0,Crypto Jewellers,,Do you think #LUNC is dead now? #LUNA #LUNCarmy #bitcoin #cryptocurrecy #Crypto #ETH,en,[],[],[],1,0,2,"['lunc', 'luna', 'luncarmy', 'bitcoin', 'cryptocurrecy', 'crypto', 'eth']",[],https://twitter.com/cryptojeweller0/status/1542585774465757185,False,,0,,,,,,,,[],,,,
1542582349526839296,1542582349526839296,2022-07-01 00:24:26 IST,2022-07-01,00:24:26,+0530,1297651178256257024,autismcapital,Autism Capital 🧩,,"Chamath’s price target for Bitcoin? $3,500-5000. He is cackling while David Sacks (Solana bagholder) is dead quiet. Explains David’s recent tweets. Crypto still below Chamath’s line.    https://t.co/VUiJhHN3Qo  https://t.co/D5tIXp2Fa0",en,[],['https://youtu.be/8lrOjNsPzww'],['https://pbs.twimg.com/media/FWhaeGeUIAAYQpc.jpg'],11,1,42,[],[],https://twitter.com/AutismCapital/status/1542582349526839296,False,,1,https://pbs.twimg.com/media/FWhaeGeUIAAYQpc.jpg,,,,,,,[],,,,
1542581282546126848,1542440543573184514,2022-07-01 00:20:12 IST,2022-07-01,00:20:12,+0530,21764913,bradleyw762,bradley,,"@DonCryptoDraper bullshit, #bitcoin is dead",en,[],[],[],0,0,1,['bitcoin'],[],https://twitter.com/bradleyw762/status/1542581282546126848,False,,0,,,,,,,,"[{'screen_name': 'DonCryptoDraper', 'name': 'doncrypto', 'id': '27619548'}]",,,,
1542580537226735616,1542575343537733632,2022-07-01 00:17:14 IST,2022-07-01,00:17:14,+0530,21764913,bradleyw762,bradley,,"@WolfTrades7 @CryptoCapo_ Bullshit, #bitcoin is dead",en,[],[],[],1,0,0,['bitcoin'],[],https://twitter.com/bradleyw762/status/1542580537226735616,False,,0,,,,,,,,"[{'screen_name': 'WolfTrades7', 'name': 'Wolf', 'id': '949983091552120832'}, {'screen_name': 'CryptoCapo_', 'name': 'il Capo Of Crypto', 'id': '988796804446769153'}]",,,,
1542580501139144705,1542580501139144705,2022-07-01 00:17:05 IST,2022-07-01,00:17:05,+0530,746897094066184193,scryptotrader,SCryptoTrader.eth,,99% Blockfi 🤦‍♂️  Crypto Valuations are BS   Super high in Bull market and dead in bear.  Not stable   This all what's happening tells me Crypto is so danm early and full of moon bois.  Yes !  I'm kinda one of them but not as emtional.  Anyways invest less in alts more in Bitcoin.,en,[],[],[],0,0,5,[],[],https://twitter.com/ScryptoTrader/status/1542580501139144705,False,,0,,,,,,,,[],,,,
1542579496699760641,1542569538511929365,2022-07-01 00:13:06 IST,2022-07-01,00:13:06,+0530,1542923966,omnifinn,Niko from konsensus.network,,"@maxipleb My point is that hodling is implied, but dead men can hodl, so that’s not an act to be especially proud of. What matters is how you put the time stored in your #bitcoin into good use to help humanity transcend fiat. We have not yet won and the war has not yet started. Wield’s up!",en,[],[],[],0,0,1,['bitcoin'],[],https://twitter.com/OmniFinn/status/1542579496699760641,False,,0,,,,,,,,"[{'screen_name': 'maxipleb', 'name': 'NgU Engineer 🤡🌎', 'id': '1336748154469945346'}]",,,,
1542579431281086464,1542579431281086464,2022-07-01 00:12:50 IST,2022-07-01,00:12:50,+0530,1484489064212434949,darkacie,IP,,Bitcoin is dead,en,[],[],[],0,0,0,[],[],https://twitter.com/darkacie/status/1542579431281086464,False,,0,,,,,,,,[],,,,
1542578718677385216,1542578718677385216,2022-07-01 00:10:00 IST,2022-07-01,00:10:00,+0530,1520477582222929920,jabulanigivenm1,Jabulani Given Mgwenya,,"Historically speaking, if you bought #bitcoin every time there is a ""bitcoin is dead"" headlines, you would have done well.   Logic: when they lose hope, that's when the bottom is in.  https://t.co/WbbRHsyfb9",en,[],[],['https://pbs.twimg.com/media/FWhXK0nXoAkNgF0.jpg'],1,0,2,['bitcoin'],[],https://twitter.com/JabulaniGivenM1/status/1542578718677385216,False,,1,https://pbs.twimg.com/media/FWhXK0nXoAkNgF0.jpg,,,,,,,[],,,,
1542576530336804865,1538277901342232581,2022-07-01 00:01:19 IST,2022-07-01,00:01:19,+0530,1015698886483046400,trevdevv,Trev,,"@everythingfred @smdiehl … is, again, completely missing the central argument since this is fundamentally not true. Bitcoin is a closed system, fiat can be completely dead and I can still transact with bitcoin by stating a specific price for an item in sats. Dollars have no bearing over the protocol.",en,[],[],[],0,0,0,[],[],https://twitter.com/trevdevv/status/1542576530336804865,False,,0,,,,,,,,"[{'screen_name': 'everythingfred', 'name': 'Fred', 'id': '12142952'}, {'screen_name': 'smdiehl', 'name': 'Stephen Diehl', 'id': '151535146'}]",,,,
1542576079596097539,1542576079596097539,2022-06-30 23:59:31 IST,2022-06-30,23:59:31,+0530,1539255374150238209,jsl_capital_se,JSL Capital,,#inflation will drop quite dramatically - the inflation trade is dead - we will see an outperformance of long duration assets (#bitcoin / #NASDAQ for the rest of 2022)  https://t.co/yqTZTrhw2I,en,[],[],['https://pbs.twimg.com/media/FWhUxIWXgAcLBRD.jpg'],0,0,2,"['inflation', 'bitcoin', 'nasdaq']",[],https://twitter.com/JSL_Capital_SE/status/1542576079596097539,False,,1,https://pbs.twimg.com/media/FWhUxIWXgAcLBRD.jpg,,,,,,,[],,,,
1542572397391405057,1542572397391405057,2022-06-30 23:44:53 IST,2022-06-30,23:44:53,+0530,3022667709,senecalytics,Matt Clinton - Soothsayer 🧙‍♂️,,"If someone has ""...gold..."" in their bio you should be extremely cautious in listening to what they have to say.  Confirmation bias is likely skewing their views so they're almost always bullish.  More so for Bitcoin, Silver, AMC, GME or anyone who thinks the dollar is dead.",en,[],[],[],0,0,2,[],[],https://twitter.com/Senecalytics/status/1542572397391405057,False,,0,,,,,,,,[],,,,
1542571996650737664,1542536351199141888,2022-06-30 23:43:18 IST,2022-06-30,23:43:18,+0530,1468151932413829120,hepraz,hery prasetio,,@MarioNawfal @RoundtableSpace is bitcoin era dead?,en,[],[],[],0,0,1,[],[],https://twitter.com/hepraz/status/1542571996650737664,False,,0,,,,,,,,"[{'screen_name': 'MarioNawfal', 'name': 'Mario Nawfal', 'id': '1319287761048723458'}, {'screen_name': 'RoundtableSpace', 'name': 'The Crypto Roundtable Show w/ NFT Tech', 'id': '1536693901230321666'}]",,,,
1542570583459774468,1542570583459774468,2022-06-30 23:37:41 IST,2022-06-30,23:37:41,+0530,1236359302786568193,jtheretohelp1,JT ✝️,,"Fwiw, as painful as this crypto correction is, Bitcoin is NOT DEAD.   Opportunities will flourish in the future and those who have the intestinal fortitude to buy the pain will also flourish.",en,[],[],[],3,0,39,[],[],https://twitter.com/JTheretohelp1/status/1542570583459774468,False,,0,,,,,,,,[],,,,
